ID,Title,Rating,Video-Source,Text,Ground-truth ,Emotion,Aspect,Domain
R3OREJ58BUQX37,"1.0 out of 5 stars
 It's not aIt is not noiseless. Waste of buying.","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/be4b6d78-5a21-4b74-af29-c58e7a8de1a4/default.jobtemplate.hls.m3u8,It's not as it is described. The click sound is large. It is not noiseless. Waste of buying. Please don't buy this.,The user wants to convey about the complaint of qualtiy of the mouse. The user claims that the key button of the mouse are creating unnecessary noise. The user recommended not to purchase the product.,disappointment,"Quality, Usability",Electronic Gadgets
RR95I54ROMOC0,"1.0 out of 5 stars
 Worst","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/3759c40c-0fc1-4c80-8a11-1697f0afa3bc/default.jobtemplate.hls.m3u8,Worst product they did not provided nano reciever i am returning this product,The user wants to convey about the complaint of the mouse. The user claims that the nano reciever is not recieved and also the quality of the mouse is worst. The user requested to return the product.,disappointment,"Quality, Usability",Electronic Gadgets
RTR44RPYH5ZI2,"1.0 out of 5 stars
 Turn button not working properly","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/f021531f-6714-46a1-8a1d-ae4c257a3629/default.jobtemplate.hls.m3u8,Turn button is not working properly,The user wants to convey about the complaint of mouse. The user claims that on/off buttom of the mouse is not working properly. The user is not satisfied with the product.,blame,"Quality, Usability",Electronic Gadgets
R39KXE54N3JHTZ,"1.0 out of 5 stars
 Unworthy Product","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/a7e1484c-572d-4659-b128-da91b59565c8/default.jobtemplate.hls.m3u8,Product is not worth of 800.,The user wants to convey about the complaint of the mouse. The user claims that the quality of the mouse according to it's price. It's of low quality. The user is not happy with the quality of the product.,disappointment,"Quality, Cost effectiveness, Usability",Electronic Gadgets
R13MHI0BZF9IW,"1.0 out of 5 stars
 Fake logo and product","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/049d55f3-782d-4589-a86b-6d758219b436/default.jobtemplate.hls.m3u8,This product is not original and fake logo,The user wants to convey about the complaint of brand of the product. The user claims that product is not original and fake logo is there of logitech brand on mouse.,blame,"Originality, Quality, Usability",Electronic Gadgets
R1S7AW25PU6JRE,"1.0 out of 5 stars
 Defective","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/76c2e75c-0a23-4a27-8f02-d8771c82aaac/default.jobtemplate.hls.m3u8,"Not a true Amazon service. I was a genuine Amazon customer. I have my 80% items from Amazon. Amazon.in, please check my record. Don't send or make Others a surprise like this. I know what and how Mr Bezoz started his career. This black rod is defective from middle so this tent cannot stand.",The user wants to convey about the complaint of the tent. The user claims that the stick of the tent is torn when the user unpacked the tent. The user says that the service Amazon providing is not good and also requested Amazon to send genuine and branded products with well and good packaging. The user requested to replace it but there was no reponse from Amazon help centres.,disappointment,"Quality, Representation, Usability",Household Item
R3Q7N2HPSEFU3T,"1.0 out of 5 stars
 Damaged used product","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/2bcb9c14-a134-492c-b1d5-1bdfa7f67682/default.jobtemplate.hls.m3u8,Damaged used product,The user wants to convey about the complaint of the product. The user claims that the product is damaged and recieved used product.,disappointment,"Quality, Usability",Others 
R3IX5KM86E8GFH,"1.0 out of 5 stars
 Used product sent","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/536600b3-2f51-4842-821b-887622562bce/default.jobtemplate.hls.m3u8,I dislike it because a used product has been sent which is tornI want to return itOrovide the solution as early as possible,The user wants to convey about the complaint of the quality of  the product. The user claims that the product recieved is damaged ( torn) and used before and asked for solution as soon as possible.,disappointment,"Quality, Usability",Others 
R2TGN8V5SBMRKI,"1.0 out of 5 stars
 Quality is bad so water comes in…","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/ce5e1c79-3114-4e65-be8a-93f31047b46a/default.vertical.jobtemplate.hls.m3u8,Quality is poor,The user wants to convey about the complaint of quality of the product. The user claims that the quality of the product is worst and also not seems to be good.,dissatisfaction ,"Quality, Usability",Others 
R3R7DZNTC6EQZ0,"2.0 out of 5 stars
 Need to improve product quality","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/6c3ac6b8-3cfe-45d6-9ce5-85a67b78e5f7/default.jobtemplate.hls.m3u8,Product Quality is not good,The user wants to convey about the complaint of the product. The user claims that the quality of the product is worst and not able to use it.,disappointment,"Quality, Usability",Others 
R1GJYR4T6OEP0K,"2.0 out of 5 stars
 The tent would’ve been good if it wasn’t ripped. Defective piece was delivered.","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/0fe12489-5e48-4a8f-958e-037ebe8890ce/default.jobtemplate.hls.m3u8,No receipt or warranty card received. Defective piece. Small holes can be seen on the tent everywhere. Atleast check and send what products you’re providing your customers.,The user wants to convey about the complaint of condition of the product. The user claims that no warranty card is recieved and got defective piece. The user says that the are holes all over the tent. The user request to check the product before sending them to cutomers.,blame,"Quality, Packaging",Household Item
R3RPNOZ9L7VBNU,"2.0 out of 5 stars
 Average","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/1b7e10ce-718c-441d-9871-fa6e6ac2b8e2/default.jobtemplate.hls.m3u8,Not good as I expected average quality,The user wants to convey about the complaint of the quality of the tent. The user claims that the quality is not good as per the expectations of the customer.,disappointment,"Quality, Usability",Household Item
R1Z3TX3O4MV96R,"1.0 out of 5 stars
 Below average","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/9ff4c4d6-74aa-4bf9-a193-b7d5db364e69/default.vertical.jobtemplate.hls.m3u8,Quality of the material is not good And very bad packing. They are cheating the COUSTMERS.,The user wants to convey about the complaint of quality of the product. The user claims that the product was not in good quality and also the packaging was not good. The user also says that they are making fool the customers.,disappointment,"Representation, Quality, Usability",Others 
RKYQZR8SD5LCA,"1.0 out of 5 stars
 Don't buy","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/812fc2a0-4293-4ab2-9659-2a163c41ce52/default.vertical.jobtemplate.hls.m3u8,After wearing due to sweat colour was changed,The user wants to convey about the complaint of the quality of shirt. The user claims that the colour of the shirt got faded or changed due to sweat in just  few days.,disappointment,"Colour, Quality, Usability",Fashion
R21IIBT8Q3NAWI,"1.0 out of 5 stars
 I recieved damaged product","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/b1985b63-6974-49f9-bd84-18d416a21282/default.vertical.jobtemplate.hls.m3u8,I recieved a damage shirt. When product delivered I was not there at town. Yesterday I recieved the product when I opened it shirt was damaged. I have uploaded the shirt image also. I want to return that shirt.,The user wants to convey about the complaint of the condtion of the shirt. The user claims that the shirt recieved is damaged. The user had already uploaded the image of shirt and requested to return the shirt.,disappointment,"Quality, Usability",Fashion
R3Q7SCZHQ4E57Y,"1.0 out of 5 stars
 Defective product...... Amazon kharab service hai","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/12024fe4-b2aa-42c8-a858-3edef59257d2/default.jobtemplate.hls.m3u8,Bahut kharab product hai. Replace ment karne ke baad bhi validity date nikal gayi but replacement nhi huaa product... 12 din ho gayeAmazon ki service bahut kharab hai....... Isse achha flip kart hai.....Amazon se mangana band kardo...,The user wants to convey about the complaint of quality of the shirt. The user claims that shirt recieved in worst quality. The user request to replace but no replacement has been taken place for more 12 days after the validity of replacement date on Amazon.,blame,"Quality, Responsibility, Usability",Fashion
R3LVGAFEW4E86Z,"1.0 out of 5 stars
 దయచేసి కొనవద్దు మనీ లాస్ వెస్ట్","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/6c43b621-4279-4e6f-847d-aeb21abbc46e/default.jobtemplate.hls.m3u8,Cloth వరస్ట్ గా ఉంది,The user wants to convey about the complaint of the shirt. The user claims that quality of shirt is worst.,disappointment,"Quality, Usability",Fashion
R3W4MYQF8NGXOX,"1.0 out of 5 stars
 Bad fabric","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/c92e6050-c07d-4895-b4f2-f60b4f6435fd/default.vertical.jobtemplate.hls.m3u8,It’s veryy veryyy worst product don’t buy,The user wants to convey about the complaint of the quality of the shirt. The shirt has been torn in just few days. The user says that the quaility of th shirt worst and recommended not to buy.,disappointment,"Quality, Usability",Fashion
R2PJDQ11P4TVD9,"1.0 out of 5 stars
 It's defective","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/21da2029-9e4a-4b54-aae4-55340ac99ea4/default.vertical.jobtemplate.hls.m3u8,It's defective I get and I gift this shirt and after 20days days open the packing by whom I gifted,The user wants to convey about the complaint of the shirt. The user claims that the shirt is defective,disappointment,"Quality, Usability",Fashion
R2DWN0BD46917A,"1.0 out of 5 stars
 not pure cotton also you can not easily iron this shirt","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/48380a9e-5048-4198-b2f8-56664756e2fc/default.jobtemplate.hls.m3u8,"after iron you can seen in above video,not a 100% cotton as written in description.",The user wants to convey about the complaint of the quality of shirt. The user claims that shirt recieved is not of pure cotton. It's not as per the written description on protal. The iron can't be done properly on the shirt.,disappointment,"Quality, Originality, Usability",Fashion
R19BELMV5V8BEU,"1.0 out of 5 stars
 Quality was Very Bad, they mentioned 100%cotton, but it was polestar","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/7b3fae2c-57f4-46a9-abf7-03cfb646df2a/default.jobtemplate.hls.m3u8,"2nd time wash colour getting fade, it was polestar shirt not cotton, don't buy it",The user wants to convey about the complaint of the quality of shirt. The user claims that the colour of the shirt got fade in just 2-3 washes and also the shirt was not of pure cotton. Instead it was of polyster. The user recommended not ot buy this product online.,disappointment,"Colour, Quality, Usability",Fashion
R2BA3D9WCXBP78,"1.0 out of 5 stars
 Not in color I ordered.","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/3a46fb0a-f4d8-4fe1-9164-3f3eff8f54b2/default.jobtemplate.hls.m3u8,Color is totally different.And seems like not 100% cotton.,The user wants to convey about the complaint of the shirt. The user claims that the colour of the shirt recieved is different from the picture as shown before ordering it and also it seems not to be of pure cotton.,disappointment,"Representation, Reponsibility, Colour",Fashion
R2USXEDZUBWC0K,"1.0 out of 5 stars
 Cheating with customer. I hv purchased it shirt in 4th Jan and open it on 27 feb found damaged.","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/7e3e4360-131c-488d-8284-15e795a01433/default.jobtemplate.hls.m3u8,Can’t be used due to totally damaged.,The user wants to convey about the complaint of the shirt. The user claims that shirt recieved is damaged completely. The shirt found torn. ,disappointment,Quality ,Fashion
R1OBLKLX8BIEQT,"1.0 out of 5 stars
 Poor quality","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/96faeee1-cd9f-4bd9-be33-7e4e096a3529/default.jobtemplate.hls.m3u8,Quality is not good,The user wants to convey about the complaint of the shirt. The user claims that the quality of the shirt is not good.,disappointment,Quality ,Fashion
R153A3Q6J9XOBT,"1.0 out of 5 stars
 Quality bad","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/9e2e1b9c-60ba-4af7-bedd-b9f7881a7c2f/default.jobtemplate.hls.m3u8,Low Quality and higy praice rate sport in shirt,The user wants to convey about the complaint of the shirt. The user claims that  quality of the shirt is not good and also the price is high as per the quality of the shoes.,disappointment,"Quality, Cost-effectiveness",Fashion
R3W5DNWM2NR31T,"1.0 out of 5 stars
 West of money don't book","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/1ee3a3d6-c198-4531-82e8-e86c1e96b337/default.jobtemplate.hls.m3u8,Alredy used shirt this is,The user wants to convey about the complaint of the shirt. The user claims that shirt looks like it is used before.,disappointment,"Quality, Usability",Fashion
R2MGNNOGQGOVZ6,"2.0 out of 5 stars
 Clothe quality","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/b0f67503-7e88-4b16-b975-8812f85fc6ae/default.jobtemplate.hls.m3u8,Cloths quality is bad,The user wants to convey about the complaint of quality of the shirt. The user claims that the quality of cloth is worst. ,disappointment,Quality,Fashion
RW8VKFIMOP2KY,"2.0 out of 5 stars
 Very normal quality shirt. Look like uniform colour","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/e1d99758-278e-4d00-8dc5-68891cf6cd19/default.jobtemplate.hls.m3u8,Looks like uniform. The quality is very bad,The user wants to convey about the complaint of the quality of the shirt. The user claims that the shirt is not Fashionable and it looks like uniform. The user also says that the quality is very bad.,disappointment,"Quality, Usability",Fashion
R3K82YORYG7ZFX,"1.0 out of 5 stars
 Colour fadeed just one wash … very disappointed","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/93ac8eb9-5327-4565-88a7-dd20355a5640/default.vertical.jobtemplate.hls.m3u8,Colur has faded very fast,The user wants to convey about the complaint of the shirt. The user claims that the colour has been faded  in just 2-3 wash.,disappointment,"Quality, Colour",Fashion
R10NBTO3JAK2VZ,"1.0 out of 5 stars
 I received a dirty shirt, not expected this from Amazon.","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/a1fbc2bf-5ba0-4c4e-8f06-6e5dfbd6be8e/default.vertical.jobtemplate.hls.m3u8,Received a very dirty shirt,The user wants to convey about the complaint of the shirt. The user claims that shirt recieved is very dirty.,disappointment,"Quality, Representation",Fashion
R24CFGM7QAC5XV,"1.0 out of 5 stars
 bad quality.","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/34743194-3494-44a9-ad68-4b42f29b36a2/default.jobtemplate.hls.m3u8,"this product bad quality, this product after one week, shade colour.",The user wants to convey about the complaint of the quality of the shirt. The user claims that the colour has been faded in just one wash after one week.,disappointment,"Quality, Colour",Fashion
R3HHFLQ7GGK0OL,"1.0 out of 5 stars
 Small shirt","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/56663009-d205-4846-97e6-e537e75016d6/default.jobtemplate.hls.m3u8,Small shirt amazon cheated me no changing options,The user wants to convey about the complaint of the shirt. The user claims that the size of the shirt ordered is small to wear and also can't see the option the replace the shirt.,disappointment,"Size, Quality",Fashion
R1AYZ1QMRCGAR6,"1.0 out of 5 stars
 Color fades away","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/3beeb0ec-0e68-441d-b219-ffc04da17c34/default.jobtemplate.hls.m3u8,The product is really bad. After the first wash the colors fades away. Strongly recommend not to buy,The user wants to convey about the complaint of the quality of the shirt. The user claims that the colour of the shirt got faded in just one wash. The user strongly recommended not to purchase.,disappointment,"Colour, Quality.",Fashion
R34ADMHMEN8GJA,"1.0 out of 5 stars
 Received damaged products","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/7f6f9d2c-4b48-4506-ace6-6a87d7bef9f6/default.jobtemplate.hls.m3u8,Waste of money product is damaged and smelling after opening like rotten eggs.,The user wants to convey about the complaint of quality of the product. The user claims that product is damaged adn also doesn't smells good. It's smelling like rotten eggs.,disappointment,Quality ,Fashion
R1W51XEFPF06N3,"2.0 out of 5 stars
 Different from website","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/2f31b43b-14bd-46ef-a6a8-2da9746dfc05/default.vertical.jobtemplate.hls.m3u8,"Totally different colours has received from shown picture, quality is good",The user wants to convey about the complaint of the shirt. The user claims that the shirt recieved is of different colour from the picture shown on portal and also the qualiy is not good.,disappointment,"Correctness, Quality",Fashion
R29GREZ43KAYMO,"1.0 out of 5 stars
 Open Stitch","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/1a7e0f73-eeb2-4e22-9312-f7ad5891f098/default.vertical.jobtemplate.hls.m3u8,I don't want to replace but open seam should be not allowed for garment threads stain all are ok but this not Good what should I do.,The user wants to convey about the complaint of the quality of the shirt. The user claims that shirt is damaged. There was thread stain on the shirt.,disappointment,"Quality, Usability",Fashion
R3I826MIPLCIPN,"1.0 out of 5 stars
 Bad quality","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/3018870c-f34f-45f4-bd77-d81748b4b0d4/default.vertical.jobtemplate.hls.m3u8,This shirt bad quality stitch get open through the joint,The user wants to convey about the complaint of the shirt. The user claims that the stitching of the shirt is not good and also the quality of the shirt is not good.,disappointment,"Quality, Usability",Fashion
R13N04Z9WZFIIF,"1.0 out of 5 stars
 Poor quality","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/ad7381be-0bf3-4391-84fd-e229fb48ca0f/default.jobtemplate.hls.m3u8,Poor quality after washing the product please remove this product from Amazon,The user wants to convey about the complaint of the quality of the shirt. The shirt got faded in just 1-2 wash. The user requested to remove the product fro mthe amazon.,disappointment,"Quality, Usability",Fashion
RJZZZARJZM536,"1.0 out of 5 stars
 Please check your quality this product is hand meat steaching ok clearly shows.","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/a582b554-8ae4-4f63-9ae5-fde25c3e3038/default.jobtemplate.hls.m3u8,This product its not good dont buy please this show's its hand mead steaching don't buy please check video. Don't buy Amazon Deleted Amazon's app.,The user wants to convey about the complaint of the quality of shoes. The user claims that the stitching of shoes is not good. The user is not satisfied with the product and also recommended not to buy from Amazon.,disappointment,"Quality, Usability",Fashion
R2RODXJMRQ25AG,"1.0 out of 5 stars
 Quality","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/af894da9-19e4-49ed-a2b6-6842b9a7d34d/default.vertical.jobtemplate.hls.m3u8,Quality of upper body is shown Good but inner lower is hard or not batter. Feel hard at running time,The user wants to convey about the complaint of the quality of the shoes. The user claims that the sole of the shoes is hard and also not comfortable to walk. The user doesn't feel comfortable while running.,disappointment,"Quality, Comfortness, Usability",Fashion
R1DQ1A9DUU3X8O,"1.0 out of 5 stars
 Poor Quality and Wrong Color Just a like a Local Market Shoes","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/c814e3c4-b2f8-4ce6-a370-19533aace089/default.jobtemplate.hls.m3u8,I Ordered Blue And Cream color But they send me this and Quality of Shoes are very poor even local market shoes are better than that Finishing is not good as well so Disappointed from Asian Shoe Brand are Worthless,The user wants to convey about the complaint of the shoes. The user claims that shoes recieved are of different colour and also the quality of the shoes is worst. The user says that it's better to bu shoes from showroom rahter thna purchasing online. Also the user is not satisfied with the Asian Brand.,dissatisfaction ,"Quality, Colour",Fashion
R3P9NS9BW05QEU,"1.0 out of 5 stars
 Bad product","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/a813ca11-f4e3-4350-a827-74a2cc8df1cc/default.jobtemplate.hls.m3u8,Sole quality is very hard and no equal label,The user wants to convey about the complaint of the quality of the shoes. The user claims that sole of the shoes is very hard and also the both the shoes in the pair of not of equal size. The user is not happy with the quality of the shoes.,dissatisfaction ,"Size, Quality, Comfortness",Fashion
RZEURIVRKURHV,"1.0 out of 5 stars
 The shoes is third class","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/4b55234a-c844-473b-94ab-c9939c81f322/default.jobtemplate.hls.m3u8,The shoes is Fashionable but it is too small to fit in my leg,The user wants to convey about the complaint of the shoes. The user claims that the size of the shoes is small to wear. The user requested to return the shoes.,dissatisfaction ,"Quality, Size",Fashion
R35GTNEVDQS8DR,"1.0 out of 5 stars
 One pc is defective","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/23664ea8-296b-42a5-b877-c29d0efc4e50/default.jobtemplate.hls.m3u8,One right leg shoe is defective,The user wants to convey about the complaint of the shoes. The user claims that the size of the shoes is small to wear. The user requested to return the shoes.,dissatisfaction ,"Quality, Size",Fashion
R1JOUOH9JZDXWO,"1.0 out of 5 stars
 Very week shol","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/c33633a8-ea33-4747-afaf-d8bddd24f64d/default.jobtemplate.hls.m3u8,Damage,The user wants to convey about the complaint of  quaity of the shoes. The user claims that shoes are damaged as unpacked from the box.,blame,"Quality, Representation",Fashion
R2V2KZ3V85HBDM,"2.0 out of 5 stars
 Quality is not so good","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/360fda11-e934-46e1-bbd7-ce2b817454ae/default.vertical.jobtemplate.hls.m3u8,Poor stitch quality,The user wants to convey about the complaint of the shoes. The user claims that the shoes are not stitched well. The user is not happy with the quality of the shoes.,dissatisfaction ,"Quality, Manufacturing",Fashion
R21U69DQQRNMUG,"2.0 out of 5 stars
 Just I wer one time it has damage","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/1d31712d-cd74-4739-8167-28df68396a70/default.jobtemplate.hls.m3u8,Stiches ore opened by just using one time,The user wants to convey about the complaint of the quality of the shoes. The user claims that the stitching quality of the shoes was not good. The stitching of the shoes has been opened just after wearing them once.,disappointment,"Quality, Manufacturing, Comfortness",Fashion
R34VUXWPH8R08F,"2.0 out of 5 stars
 Size issue","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/439e3228-41d1-48cf-b00e-eceebb165553/default.jobtemplate.hls.m3u8,If you wear 8 no size then select smaller size 7 no shoes. Shoes quality is good as well as look but length is bigger.,The user wants to convey about the complaint of the shoes. The user claims that size recieved is not actual. The user says that the don't give size same as ordered.,blame,Size ,Fashion
R3ZCWUHGVGMJ7,"2.0 out of 5 stars
 Not good enough.","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/334b32fd-8223-4069-8cfc-82aa74576da9/default.jobtemplate.hls.m3u8,Not good enough.,The user wants to convey about the complaint of quality of the shoes. The user claims that the quality of the shoes is not good enough to buy.,dissatisfaction ,Quality,Fashion
R2G2HBTTUN0XUG,"2.0 out of 5 stars
 ப்ராடக்ட் ஹேஸ் நாட் எக்ஸ்பிரஸ் குவாலிட்டி","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/0996a2bc-4242-4b0c-bc7c-e880a2e96258/default.jobtemplate.hls.m3u8,"Low quality shoe, even the stiches are visible",The user wants to convey about the complaint of quality of the shoes. The user claims that the stitching of the shoes looks temporary and also says that quality of the shoes is poor.,dissatisfaction ,"Quality, Originality",Fashion
RRAFPCKIMOR4L,"2.0 out of 5 stars
 No Iow cvlt","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/d75cd794-b49a-49c7-99a2-733273953da2/default.jobtemplate.hls.m3u8,Bhtkas No,The user wants to convey about the complaint of the shoe. The shoe has a lot of dirt and spot on the shoe.The user is not satisfied with the product,dissatisfaction ,"Quality, Cleanliness",Fashion
R2GJHZOPUJDPTU,"1.0 out of 5 stars
 Below average","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/2b7d8c59-8395-4f90-8499-104935c0f5d7/default.vertical.jobtemplate.hls.m3u8,I play once a week for one hour and it's condition you can see in the video.,The user wants to convey about the complaint of the shoe. The laces are getting tearing off. The sole is getting crack and soon will be broken.The quality of the shoe is very less.,blame,"Quality, Usability",Fashion
R1EDUKVO4B9WBQ,"1.0 out of 5 stars
 Shoes quality good but packing is very bad & lays damage ","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/88a60d50-a945-4f44-a9cb-a2adff3332c4/default.jobtemplate.hls.m3u8,Low Qualities shoe,The user wants to convey about the complaint of the shoe. The laces are getting tearing off. The quality of the shoe is very less.,dissatisfaction ,"Quality, Usability",Fashion
R1CFLYUJZR3HA5,"1.0 out of 5 stars
 Worst product","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/8db06404-8101-4dd5-99fb-27caf38c6121/default.jobtemplate.hls.m3u8,Shoes not comfortable one shoe is 9 but its showing 10 on it and worst service the delivery boy came to my locality and didn't delivered the replacement . Ther is no proper response From the Amazon for issue.,"The user wants to complain about the shoes, stating they are uncomfortable and one shoe is marked as size 10 when it should be 9. The shoes do not look new, do not fit well, and threads are coming out. Additionally, the delivery boy did not deliver the replacement, and there has been no proper response from Amazon regarding the issue. Overall, the user believes the shoes are not worth buying at this price.",blame,"Size, Quality, Usability",Fashion
